state,route,busname,price,bustype,departing_time,duration,reaching_time,star_rating,seats_available,type,date_of_scrape
South Bengal State Transport Corporation (SBSTC),Kolkata to Haldia,NANDALAL,₹ 131,Non AC Seater (2+2),17:45,3h,20:45,2.5,44 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Haldia,SBSTC-KOLKATA-HALDIA 17:00 (HAL DEPOT) - H33-D/17-00,₹ 110,Express(Non AC Seater),17:00,2h 59m,19:59,4.1,40 Seats,Government,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Haldia,SBSTC-KOLATA-HALDIA 17:30 (HAL DEPOT) - H31-D/17-30,₹ 110,Express(Non AC Seater),17:30,2h 59m,20:29,4,34 Seats,Government,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Haldia,SBSTC-KOLKATA-HALDIA 18:15 (HAL DEPOT) - H39-D/18-15,₹ 110,Express(Non AC Seater),18:15,2h 59m,21:14,3.5,29 Seats,Government,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Midnapore,Maa Bhabatarini,₹ 189,AC Seater (2+2),17:20,3h 9m,20:29,4.4,22 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Midnapore,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - KOL-08-D/19-00,₹ 110,Express(Non AC Seater),18:00,3h,21:00,3.5,30 Seats,Government,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Midnapore,SBSTC-KOLKATA-JHARGRAM VIA MIDNAPUR 18:20 (JHAR ) - KOLKATA10 N/H-U/05-2,₹ 110,Express(Non AC Seater),18:20,3h 13m,21:33,3.1,47 Seats,Government,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Arambagh (West Bengal),SBSTC-KOLKATA -ARAMBAG 17:30 P.M (ARAM DEPOT) - KOLNS3-D/17-30,₹ 95,Express(Non AC Seater),17:30,1h 59m,19:29,3.2,7 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,WBTC (CTC) HABRA-DIGHA via Esplanade - 176|23:10,₹ 145,Non AC Seater (2+3),23:10,4h 15m,03:25,4.1,22 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,Raipur Cruiser,₹ 400,Volvo 9600 Multi-Axle A/C Seater (2+2),23:30,5h,04:30,4.7,36 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,Raipur Cruiser,₹ 399,Volvo 9600 Multi-Axle A/C Seater (2+2),23:55,5h 5m,05:00,4.7,51 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,Shyamoli Paribahan Pvt Ltd,₹ 349,Volvo A/C Seater (2+2),23:45,5h,04:45,4.3,20 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,Shyamoli Paribahan Pvt Ltd,₹ 300,VE A/C Seater (2+2),23:30,5h,04:30,4.1,15 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,Bhorpet Travels,₹ 300,A/C Seater/Sleeper (2+1),23:50,4h 10m,04:00,4.5,35 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,SANTOSH BUS SERVICE,₹ 249,A/C Seater / Sleeper (2+2),00:29,4h 36m,05:05,3.9,49 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,Parameswar Travels,₹ 289,A/C Seater Push Back (2+3),23:59,5h 1m,05:00,3.4,56 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,Parameswar Travels,₹ 281,A/C Seater Push Back (2+3),23:55,5h 5m,05:00,3.5,47 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,Maa Chandi Travels,₹ 306,A/C Seater / Sleeper (2+2),23:57,5h 13m,05:10,3.9,21 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,SBSTC-KOLKATA-DIGHA 23:30 (DIG DEPOT) - KOLKATA-N/S-D/23-00,₹ 155,Express(Non AC Seater),23:30,4h 59m,04:29,3.9,32 Seats,Government,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Digha,SBSTC-GARIA-DIGHA -22:30 (DIGHA DEPOT) - DIGHA-3 N/H-D/07-00,₹ 162,Express(Non AC Seater),23:45,5h,04:45,3.8,27 Seats,Government,02-08-2025
South Bengal State Transport Corporation (SBSTC),Kolkata to Bankura,SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 17:00 - KMOYE 3-D/16-45,₹ 185,Express(Non AC Seater),17:00,5h 30m,22:30,3.5,24 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Digha to Kolkata,Satya Paribahan,₹ 315,A/C Seater (2+3),23:00,4h 45m,03:45,3,33 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Digha to Kolkata,Snemita Paribahan (Shinjini),₹ 275,AC Seater (2+3),23:35,4h 40m,04:15,2.9,26 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Digha to Kolkata,Parameswar Travels,₹ 285,A/C Seater Push Back (2+3),21:00,6h,03:00,2.9,51 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Digha to Kolkata,Parameswar Travels,₹ 285,A/C Seater Push Back (2+3),17:50,5h 10m,23:00,2.3,29 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Digha to Kolkata,Aradhana Travel,₹ 450,A/C Seater / Sleeper (2+2),18:35,4h 25m,23:00,1,18 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Digha to Kolkata,Bhorpet Travels,₹ 270,A/C Seater Push Back (2+2),17:35,4h 55m,22:30,3.9,29 Seats,Private,02-08-2025
South Bengal State Transport Corporation (SBSTC),Digha to Kolkata,Aradhana Bus Service,₹ 630,A/C Seater / Sleeper (2+2),22:55,5h 5m,04:00,3.9,48 Seats,Private,02-08-2025
